ID,Created at,Updated at,Label,Description,Form ID,Order,Api name,UUID,Type,Parent ID,Delete Parent ID,Acrofieldlabel,Section ID,Excluded,Partial label,Custom,Show group label,Height,Page,Width,X,Y,Unified field ID,Delete,Hidden,Toggle description
6727539,2025-05-01T20:03:51.674Z,2025-05-01T20:03:51.674Z,Creditor,,52473,3,primary_ent1__creditor,027c5f60-1c24-407c-b6ce-e571576e3004,RadioButton,6727390,Delete Parent ID,primary_ent1__creditor,8227,false,primary_ent1__creditor,false,false,,,,,,287,Delete,false,false
6727537,2025-05-01T20:03:51.674Z,2025-05-01T20:03:51.674Z,Estate,,52473,1,primary_ent1__estate,e965a03b-1f72-4585-9454-602bc550b121,RadioButton,6727390,Delete Parent ID,primary_ent1__estate,8227,false,primary_ent1__estate,false,false,,,,,,187,Delete,false,false
6727540,2025-05-01T20:03:51.674Z,2025-05-01T20:03:51.674Z,Funeral Home,,52473,4,primary_ent1__funeral,e115c3de-0f05-4c3b-81dc-500885a36aed,RadioButton,6727390,Delete Parent ID,primary_ent1__funeral,8227,false,primary_ent1__funeral,false,false,,,,,,290,Delete,false,false
6727541,2025-05-01T20:03:51.674Z,2025-05-01T20:03:51.674Z,Other,,52473,5,primary_ent1__other,bcb376a4-5149-46a9-a8a1-8eb08dc8cd50,RadioButton,6727390,Delete Parent ID,primary_ent1__other,8227,false,primary_ent1__other,false,false,,,,,,189,Delete,false,false
6727545,2025-05-01T20:03:51.674Z,2025-05-01T20:03:51.674Z,Funeral Home,,52473,4,primary_ent2__funeral,60fc9750-c45b-43f1-b018-e78f0df597e0,RadioButton,6727405,Delete Parent ID,primary_ent2__funeral,8227,false,primary_ent2__funeral,false,false,,,,,,291,Delete,false,false
6727549,2025-05-01T20:03:51.674Z,2025-05-01T20:03:51.674Z,Creditor,,52473,3,primary_ent3__creditor,4fe9adf8-0adb-46d0-9a7d-87b2bb9a905a,RadioButton,6727419,Delete Parent ID,primary_ent3__creditor,8227,false,primary_ent3__creditor,false,false,,,,,,289,Delete,false,false
6727532,2025-05-01T20:03:51.674Z,2025-05-01T20:03:51.674Z,Female,,52473,2,primary_indiv1__female,3b99d96c-8256-4ce6-a59a-cde85afb677d,RadioButton,6727340,Delete Parent ID,primary_indiv1__female,8227,false,primary_indiv1__female,false,false,,,,,,182,Delete,false,false
6727534,2025-05-01T20:03:51.674Z,2025-05-01T20:03:51.674Z,Female,,52473,2,primary_indiv2__female,d6754dca-250c-4fd4-9853-a6635a8f0b88,RadioButton,6727342,Delete Parent ID,primary_indiv2__female,8227,false,primary_indiv2__female,false,false,,,,,,184,Delete,false,false
6727533,2025-05-01T20:03:51.674Z,2025-05-01T20:03:51.674Z,Male,,52473,1,primary_indiv2__male,d757b384-5101-4804-8efd-0f22b1a4f522,RadioButton,6727342,Delete Parent ID,primary_indiv2__male,8227,false,primary_indiv2__male,false,false,,,,,,183,Delete,false,false
6727536,2025-05-01T20:03:51.674Z,2025-05-01T20:03:51.674Z,Female,,52473,2,primary_indiv3__female,94c5880a-7474-4eec-80b5-fec6a5499a6d,RadioButton,6727344,Delete Parent ID,primary_indiv3__female,8227,false,primary_indiv3__female,false,false,,,,,,186,Delete,false,false
6727475,2025-05-01T20:03:45.596Z,2025-05-01T20:03:45.596Z,Address,,52473,6,contingent_ent1__address,e1cba3a2-78a1-46ea-acf9-dc6d44d39cce,TextField,,Delete Parent ID,contingent_ent1__address,8227,false,contingent_ent1__address,false,false,,,,,,132,Delete,false,false
6727473,2025-05-01T20:03:45.596Z,2025-05-01T20:03:45.596Z,Allocation,,52473,4,contingent_ent1__allocation,b297dcf6-115e-45a7-b412-f6da7fffea02,TextField,,Delete Parent ID,contingent_ent1__allocation,8227,false,contingent_ent1__allocation,false,false,,,,,,128,Delete,false,false
